PM2.5,PM10,PM1.0,DATE,ID
36,47,24,2020-11-07 16:59:24,2
31,43,23,2020-11-07 16:59:56,2
39,52,27,2020-11-07 17:00:26,2
61,72,27,2020-11-07 17:00:56,2
56,65,27,2020-11-07 17:01:27,2
44,53,26,2020-11-07 17:01:57,2
43,56,26,2020-11-07 17:02:27,2
38,50,26,2020-11-07 17:02:57,2
43,54,24,2020-11-07 17:03:28,2
39,49,25,2020-11-07 17:03:59,2
39,48,28,2020-11-07 17:04:29,2
40,54,26,2020-11-07 17:04:59,2
39,53,25,2020-11-07 17:05:30,2
40,47,23,2020-11-07 17:06:01,2
44,54,23,2020-11-07 17:06:31,2
64,76,25,2020-11-07 17:07:01,2
57,64,26,2020-11-07 17:07:32,2
47,54,25,2020-11-07 17:08:02,2
50,57,23,2020-11-07 17:08:33,2
35,44,23,2020-11-07 17:09:03,2
36,46,26,2020-11-07 17:09:33,2
50,63,26,2020-11-07 17:10:04,2
53,65,27,2020-11-07 17:10:34,2
42,52,27,2020-11-07 17:11:04,2
41,54,26,2020-11-07 17:11:34,2
48,58,25,2020-11-07 17:12:05,2
48,55,23,2020-11-07 17:12:35,2
43,51,23,2020-11-07 17:13:05,2
38,48,26,2020-11-07 17:13:35,2
36,45,26,2020-11-07 17:14:06,2
38,48,24,2020-11-07 17:14:36,2
42,52,23,2020-11-07 17:15:06,2
45,57,25,2020-11-07 17:15:36,2
44,56,29,2020-11-07 17:16:07,2
40,52,30,2020-11-07 17:16:38,2
37,50,25,2020-11-07 17:17:08,2
34,42,25,2020-11-07 17:17:39,2
43,50,24,2020-11-07 17:18:10,2
48,59,22,2020-11-07 17:18:40,2
51,64,24,2020-11-07 17:19:11,2
61,74,28,2020-11-07 17:19:42,2
44,54,26,2020-11-07 17:20:13,2
35,45,26,2020-11-07 17:20:43,2
46,56,27,2020-11-07 17:21:13,2
40,48,28,2020-11-07 17:21:45,2
35,42,27,2020-11-07 17:22:15,2
39,45,25,2020-11-07 17:22:46,2
37,43,25,2020-11-07 17:23:16,2
48,60,29,2020-11-07 17:23:46,2
48,62,26,2020-11-07 17:24:17,2
43,54,29,2020-11-07 17:24:47,2
49,56,32,2020-11-07 17:25:17,2
46,52,29,2020-11-07 17:25:47,2
38,49,27,2020-11-07 17:26:18,2
39,50,27,2020-11-07 17:26:48,2
36,46,26,2020-11-07 17:27:19,2
36,46,26,2020-11-07 17:27:50,2
42,51,27,2020-11-07 17:28:20,2
44,53,29,2020-11-07 17:28:51,2
41,51,29,2020-11-07 17:29:21,2
38,46,28,2020-11-07 17:29:51,2
40,48,27,2020-11-07 17:30:23,2
46,53,23,2020-11-07 17:30:54,2
48,54,25,2020-11-07 17:31:25,2
40,47,26,2020-11-07 17:31:55,2
51,60,25,2020-11-07 17:32:26,2
41,51,27,2020-11-07 17:32:56,2
38,47,28,2020-11-07 17:33:27,2
43,51,28,2020-11-07 17:34:02,2
40,53,26,2020-11-07 17:34:33,2
43,54,23,2020-11-07 17:35:03,2
39,47,24,2020-11-07 17:35:33,2
38,48,26,2020-11-07 17:36:04,2
34,41,26,2020-11-07 17:36:35,2
32,39,27,2020-11-07 17:37:05,2
46,53,29,2020-11-07 17:37:35,2
59,66,29,2020-11-07 17:38:06,2
46,57,29,2020-11-07 17:38:36,2
32,44,27,2020-11-07 17:39:12,2
33,44,23,2020-11-07 17:39:42,2
38,46,25,2020-11-07 17:40:12,2
44,51,27,2020-11-07 17:40:44,2
46,53,24,2020-11-07 17:41:15,2
46,57,27,2020-11-07 17:41:45,2
36,49,25,2020-11-07 17:42:17,2
41,53,24,2020-11-07 17:42:48,2
42,50,23,2020-11-07 17:43:18,2
31,41,22,2020-11-07 17:43:48,2
44,53,24,2020-11-07 17:44:18,2
55,61,28,2020-11-07 17:44:49,2
44,53,29,2020-11-07 17:45:19,2
52,60,28,2020-11-07 17:45:49,2
56,62,27,2020-11-07 17:46:19,2
48,55,26,2020-11-07 17:46:51,2
46,56,27,2020-11-07 17:47:21,2
36,48,25,2020-11-07 17:47:51,2
33,45,24,2020-11-07 17:48:21,2
35,49,23,2020-11-07 17:48:51,2
36,47,24,2020-11-07 17:49:22,2
38,47,25,2020-11-07 17:49:52,2
43,55,25,2020-11-07 17:50:22,2
41,53,24,2020-11-07 17:50:52,2
41,51,24,2020-11-07 17:51:23,2
43,52,26,2020-11-07 17:51:53,2
40,49,26,2020-11-07 17:52:23,2
42,51,24,2020-11-07 17:52:53,2
51,60,24,2020-11-07 17:53:24,2
44,54,25,2020-11-07 17:53:55,2
36,45,28,2020-11-07 17:54:30,2
39,47,24,2020-11-07 17:55:00,2
46,55,26,2020-11-07 17:55:31,2
45,58,26,2020-11-07 17:56:02,2
45,55,24,2020-11-07 17:56:32,2
42,48,25,2020-11-07 17:57:02,2
51,62,24,2020-11-07 17:57:32,2
52,65,23,2020-11-07 17:58:03,2
41,49,24,2020-11-07 17:58:33,2
50,62,24,2020-11-07 17:59:03,2
52,66,25,2020-11-07 17:59:34,2
39,52,26,2020-11-07 18:00:05,2
34,46,24,2020-11-07 18:00:35,2
33,44,24,2020-11-07 18:01:05,2
34,44,22,2020-11-07 18:01:35,2
48,54,24,2020-11-07 18:02:06,2
52,58,25,2020-11-07 18:02:36,2
43,49,26,2020-11-07 18:03:06,2
40,51,28,2020-11-07 18:03:37,2
42,51,29,2020-11-07 18:04:08,2
46,53,31,2020-11-07 18:04:38,2
34,45,27,2020-11-07 18:05:08,2
30,39,25,2020-11-07 18:05:38,2
41,50,26,2020-11-07 18:06:09,2
43,54,27,2020-11-07 18:06:39,2
48,56,26,2020-11-07 18:07:09,2
45,52,23,2020-11-07 18:07:44,2
46,52,24,2020-11-07 18:08:15,2
46,53,26,2020-11-07 18:08:45,2
37,45,27,2020-11-07 18:09:16,2
37,46,27,2020-11-07 18:09:47,2
36,44,29,2020-11-07 18:10:17,2
42,49,27,2020-11-07 18:10:47,2
50,57,28,2020-11-07 18:11:18,2
42,51,25,2020-11-07 18:11:49,2
34,44,21,2020-11-07 18:12:19,2
36,44,23,2020-11-07 18:12:51,2
39,48,25,2020-11-07 18:13:21,2
41,48,25,2020-11-07 18:13:51,2
32,35,23,2020-11-07 18:14:22,2
35,38,25,2020-11-07 18:14:52,2
46,54,26,2020-11-07 18:15:22,2
37,49,23,2020-11-07 18:15:53,2
37,50,22,2020-11-07 18:16:23,2
50,64,26,2020-11-07 18:16:53,2
46,59,26,2020-11-07 18:17:23,2
51,62,27,2020-11-07 18:17:54,2
52,61,28,2020-11-07 18:18:30,2
51,61,25,2020-11-07 18:19:00,2
56,66,28,2020-11-07 18:19:30,2
50,59,30,2020-11-07 18:20:00,2
46,58,28,2020-11-07 18:20:31,2
46,61,26,2020-11-07 18:21:01,2
36,48,26,2020-11-07 18:21:31,2
35,42,28,2020-11-07 18:22:02,2
39,46,26,2020-11-07 18:22:32,2
31,40,24,2020-11-07 18:23:02,2
41,49,24,2020-11-07 18:23:33,2
50,58,28,2020-11-07 18:24:03,2
49,56,30,2020-11-07 18:24:33,2
41,46,27,2020-11-07 18:25:03,2
37,43,24,2020-11-07 18:25:34,2
54,65,24,2020-11-07 18:26:04,2
59,71,29,2020-11-07 18:26:34,2
39,54,26,2020-11-07 18:27:06,2
41,52,26,2020-11-07 18:27:36,2
47,54,27,2020-11-07 18:28:06,2
44,53,25,2020-11-07 18:28:36,2
35,51,23,2020-11-07 18:29:07,2
28,45,22,2020-11-07 18:29:38,2
33,46,24,2020-11-07 18:30:08,2
43,53,23,2020-11-07 18:30:38,2
40,47,23,2020-11-07 18:31:08,2
38,45,24,2020-11-07 18:31:39,2
40,50,26,2020-11-07 18:32:10,2
34,45,28,2020-11-07 18:32:42,2
32,43,25,2020-11-07 18:33:12,2
41,50,22,2020-11-07 18:33:43,2
46,54,22,2020-11-07 18:34:14,2
40,47,23,2020-11-07 18:34:45,2
37,46,24,2020-11-07 18:35:15,2
38,47,26,2020-11-07 18:35:45,2
45,55,26,2020-11-07 18:36:15,2
37,49,25,2020-11-07 18:36:46,2
36,44,24,2020-11-07 18:37:16,2
39,46,24,2020-11-07 18:37:46,2
33,43,26,2020-11-07 18:38:17,2
31,41,24,2020-11-07 18:38:47,2
36,43,23,2020-11-07 18:39:18,2
42,52,24,2020-11-07 18:39:48,2
41,52,24,2020-11-07 18:40:18,2
37,49,23,2020-11-07 18:40:49,2
30,43,23,2020-11-07 18:41:19,2
33,44,24,2020-11-07 18:41:49,2
29,41,22,2020-11-07 18:42:19,2
31,42,24,2020-11-07 18:42:50,2
35,44,25,2020-11-07 18:43:20,2
30,39,22,2020-11-07 18:43:50,2
40,49,23,2020-11-07 18:44:21,2
38,45,24,2020-11-07 18:44:52,2
44,50,24,2020-11-07 18:45:22,2
44,50,22,2020-11-07 18:45:52,2
33,44,21,2020-11-07 18:46:22,2
37,50,23,2020-11-07 18:46:53,2
43,53,21,2020-11-07 18:47:23,2
45,54,25,2020-11-07 18:47:53,2
48,59,27,2020-11-07 18:48:23,2
40,49,26,2020-11-07 18:48:54,2
35,46,28,2020-11-07 18:49:24,2
43,58,24,2020-11-07 18:49:54,2
51,60,21,2020-11-07 18:50:24,2
40,44,21,2020-11-07 18:50:55,2
29,37,22,2020-11-07 18:51:25,2
28,42,23,2020-11-07 18:51:55,2
29,39,24,2020-11-07 18:52:25,2
38,42,23,2020-11-07 18:52:56,2
39,42,22,2020-11-07 18:53:26,2
35,45,23,2020-11-07 18:53:56,2
43,56,24,2020-11-07 18:54:27,2
44,52,22,2020-11-07 18:54:57,2
28,38,21,2020-11-07 18:55:29,2
39,47,22,2020-11-07 18:55:59,2
37,43,23,2020-11-07 18:56:29,2
35,43,24,2020-11-07 18:57:00,2
38,44,25,2020-11-07 18:57:30,2
36,40,24,2020-11-07 18:58:00,2
38,45,24,2020-11-07 18:58:30,2
37,43,25,2020-11-07 18:59:01,2
38,45,24,2020-11-07 18:59:32,2
30,38,23,2020-11-07 19:00:02,2
31,38,22,2020-11-07 19:00:33,2
34,40,20,2020-11-07 19:01:03,2
29,37,19,2020-11-07 19:01:33,2
36,43,22,2020-11-07 19:02:04,2
35,40,25,2020-11-07 19:02:34,2
30,40,25,2020-11-07 19:03:05,2
32,42,22,2020-11-07 19:03:36,2
37,48,19,2020-11-07 19:04:06,2
44,53,21,2020-11-07 19:04:36,2
45,50,22,2020-11-07 19:05:07,2
46,52,19,2020-11-07 19:05:37,2
34,42,20,2020-11-07 19:06:07,2
35,44,22,2020-11-07 19:06:37,2
33,41,21,2020-11-07 19:07:08,2
28,35,20,2020-11-07 19:07:39,2
29,39,22,2020-11-07 19:08:09,2
31,40,25,2020-11-07 19:08:39,2
30,41,23,2020-11-07 19:09:09,2
39,50,22,2020-11-07 19:09:40,2
41,47,21,2020-11-07 19:10:10,2
36,42,19,2020-11-07 19:10:41,2
39,46,24,2020-11-07 19:11:11,2
27,35,25,2020-11-07 19:11:41,2
26,34,22,2020-11-07 19:12:12,2
33,39,21,2020-11-07 19:12:42,2
33,38,19,2020-11-07 19:13:13,2
27,33,20,2020-11-07 19:13:43,2
31,41,24,2020-11-07 19:14:13,2
37,47,22,2020-11-07 19:14:43,2
33,42,21,2020-11-07 19:15:14,2
34,44,23,2020-11-07 19:15:44,2
33,42,23,2020-11-07 19:16:14,2
33,41,24,2020-11-07 19:16:44,2
35,43,23,2020-11-07 19:17:15,2
38,45,20,2020-11-07 19:17:46,2
39,49,21,2020-11-07 19:18:16,2
38,46,22,2020-11-07 19:18:46,2
39,46,22,2020-11-07 19:19:17,2
34,43,22,2020-11-07 19:19:48,2
27,34,22,2020-11-07 19:20:18,2
25,30,20,2020-11-07 19:20:49,2
28,34,23,2020-11-07 19:21:19,2
36,45,26,2020-11-07 19:21:49,2
35,44,23,2020-11-07 19:22:19,2
28,36,21,2020-11-07 19:22:50,2
36,42,24,2020-11-07 19:23:20,2
36,41,27,2020-11-07 19:23:50,2
37,44,27,2020-11-07 19:24:20,2
40,47,25,2020-11-07 19:24:51,2
33,40,26,2020-11-07 19:25:22,2
41,47,28,2020-11-07 19:25:52,2
44,53,24,2020-11-07 19:26:22,2
38,47,22,2020-11-07 19:26:53,2
40,46,25,2020-11-07 19:27:25,2
39,48,29,2020-11-07 19:27:55,2
45,57,30,2020-11-07 19:28:26,2
48,59,29,2020-11-07 19:28:56,2
37,45,25,2020-11-07 19:29:26,2
33,40,24,2020-11-07 19:29:56,2
36,43,24,2020-11-07 19:30:27,2
37,46,27,2020-11-07 19:30:57,2
43,51,31,2020-11-07 19:31:27,2
45,53,28,2020-11-07 19:31:57,2
49,57,25,2020-11-07 19:32:28,2
37,47,25,2020-11-07 19:33:28,2
43,52,23,2020-11-07 19:33:58,2
46,54,26,2020-11-07 19:34:29,2
39,51,27,2020-11-07 19:34:59,2
37,51,25,2020-11-07 19:35:30,2
45,59,25,2020-11-07 19:36:02,2
41,52,26,2020-11-07 19:36:32,2
42,48,29,2020-11-07 19:37:02,2
52,58,36,2020-11-07 19:37:32,2
49,57,30,2020-11-07 19:38:03,2
41,48,26,2020-11-07 19:38:33,2
38,47,26,2020-11-07 19:39:04,2
45,56,26,2020-11-07 19:39:36,2
45,56,28,2020-11-07 19:40:06,2
39,50,28,2020-11-07 19:40:36,2
39,47,25,2020-11-07 19:41:06,2
36,44,24,2020-11-07 19:41:37,2
47,55,23,2020-11-07 19:42:08,2
42,48,23,2020-11-07 19:42:38,2
35,39,26,2020-11-07 19:43:09,2
39,45,27,2020-11-07 19:43:40,2
40,47,28,2020-11-07 19:44:10,2
40,48,30,2020-11-07 19:44:40,2
46,55,28,2020-11-07 19:45:11,2
42,48,24,2020-11-07 19:45:41,2
30,37,23,2020-11-07 19:46:12,2
35,43,24,2020-11-07 19:46:42,2
40,50,24,2020-11-07 19:47:13,2
37,49,24,2020-11-07 19:47:43,2
40,49,27,2020-11-07 19:48:13,2
40,46,28,2020-11-07 19:48:43,2
37,44,25,2020-11-07 19:49:14,2
38,46,23,2020-11-07 19:49:44,2
42,53,22,2020-11-07 19:50:14,2
42,54,24,2020-11-07 19:50:44,2
44,52,24,2020-11-07 19:51:15,2
51,61,23,2020-11-07 19:51:45,2
47,58,25,2020-11-07 19:52:15,2
44,51,27,2020-11-07 19:52:45,2
43,53,29,2020-11-07 19:53:16,2
40,50,26,2020-11-07 19:53:46,2
42,50,27,2020-11-07 19:54:16,2
35,46,26,2020-11-07 19:54:46,2
29,42,24,2020-11-07 19:55:17,2
32,44,24,2020-11-07 19:55:47,2
38,49,25,2020-11-07 19:56:17,2
44,52,27,2020-11-07 19:56:47,2
43,54,27,2020-11-07 19:57:18,2
48,56,26,2020-11-07 19:57:49,2
43,46,26,2020-11-07 19:58:19,2
43,48,26,2020-11-07 19:58:50,2
42,52,25,2020-11-07 19:59:20,2
36,47,24,2020-11-07 19:59:51,2
39,47,22,2020-11-07 20:00:21,2
36,42,24,2020-11-07 20:00:51,2
39,46,23,2020-11-07 20:01:21,2
37,45,23,2020-11-07 20:01:52,2
31,40,24,2020-11-07 20:02:22,2
37,43,23,2020-11-07 20:02:52,2
36,42,21,2020-11-07 20:03:23,2
38,47,23,2020-11-07 20:03:53,2
37,44,23,2020-11-07 20:04:24,2
32,38,25,2020-11-07 20:04:54,2
34,42,26,2020-11-07 20:05:24,2
38,43,23,2020-11-07 20:05:54,2
55,64,23,2020-11-07 20:06:25,2
57,67,24,2020-11-07 20:06:55,2
48,58,23,2020-11-07 20:07:27,2
48,60,23,2020-11-07 20:07:57,2
41,52,28,2020-11-07 20:08:27,2
28,38,26,2020-11-07 20:08:57,2
26,34,21,2020-11-07 20:09:29,2
30,36,21,2020-11-07 20:09:59,2
36,41,24,2020-11-07 20:10:29,2
42,48,27,2020-11-07 20:10:59,2
42,49,25,2020-11-07 20:11:29,2
44,52,22,2020-11-07 20:12:01,2
37,45,23,2020-11-07 20:12:31,2
37,45,25,2020-11-07 20:13:01,2
40,48,22,2020-11-07 20:13:31,2
34,42,21,2020-11-07 20:14:02,2
33,42,23,2020-11-07 20:14:33,2
40,48,25,2020-11-07 20:15:04,2
37,41,25,2020-11-07 20:15:34,2
34,41,24,2020-11-07 20:16:04,2
43,52,23,2020-11-07 20:16:34,2
40,49,23,2020-11-07 20:17:04,2
34,43,24,2020-11-07 20:17:35,2
40,50,25,2020-11-07 20:18:05,2
39,49,27,2020-11-07 20:18:35,2
32,38,27,2020-11-07 20:19:05,2
32,39,26,2020-11-07 20:19:36,2
38,46,27,2020-11-07 20:20:06,2
32,41,23,2020-11-07 20:20:37,2
28,34,21,2020-11-07 20:21:07,2
32,39,25,2020-11-07 20:21:38,2
42,55,30,2020-11-07 20:22:08,2
49,60,29,2020-11-07 20:22:38,2
44,51,27,2020-11-07 20:23:08,2
37,46,24,2020-11-07 20:23:38,2
38,50,25,2020-11-07 20:24:09,2
36,48,26,2020-11-07 20:24:39,2
33,44,23,2020-11-07 20:25:09,2
36,43,22,2020-11-07 20:25:40,2
40,49,25,2020-11-07 20:26:10,2
44,54,29,2020-11-07 20:26:40,2
50,60,31,2020-11-07 20:27:11,2
48,62,32,2020-11-07 20:27:41,2
43,57,26,2020-11-07 20:28:12,2
44,53,27,2020-11-07 20:28:42,2
42,51,29,2020-11-07 20:29:13,2
39,47,26,2020-11-07 20:29:43,2
40,50,25,2020-11-07 20:30:14,2
54,62,29,2020-11-07 20:30:45,2
51,61,26,2020-11-07 20:31:15,2
41,52,26,2020-11-07 20:31:45,2
41,48,26,2020-11-07 20:32:15,2
47,51,28,2020-11-07 20:32:46,2
44,52,32,2020-11-07 20:33:16,2
38,48,28,2020-11-07 20:33:46,2
47,61,27,2020-11-07 20:34:16,2
60,76,30,2020-11-07 20:34:47,2
59,68,31,2020-11-07 20:35:18,2
47,55,29,2020-11-07 20:35:48,2
39,49,26,2020-11-07 20:36:18,2
41,54,27,2020-11-07 20:36:49,2
47,57,28,2020-11-07 20:37:20,2
46,54,28,2020-11-07 20:37:50,2
47,56,30,2020-11-07 20:38:20,2
41,48,29,2020-11-07 20:38:50,2
40,49,28,2020-11-07 20:39:21,2
43,52,27,2020-11-07 20:39:51,2
45,50,28,2020-11-07 20:40:21,2
51,58,30,2020-11-07 20:40:52,2
49,56,27,2020-11-07 20:41:22,2
48,53,26,2020-11-07 20:41:53,2
50,59,31,2020-11-07 20:42:23,2
47,55,30,2020-11-07 20:42:53,2
45,49,32,2020-11-07 20:43:24,2
53,62,34,2020-11-07 20:43:55,2
50,58,29,2020-11-07 20:44:25,2
37,44,25,2020-11-07 20:44:55,2
34,46,26,2020-11-07 20:45:26,2
39,50,29,2020-11-07 20:45:56,2
44,53,28,2020-11-07 20:46:26,2
43,51,26,2020-11-07 20:46:56,2
35,43,27,2020-11-07 20:47:27,2
43,51,29,2020-11-07 20:47:57,2
50,57,28,2020-11-07 20:48:27,2
42,50,25,2020-11-07 20:48:57,2
44,50,25,2020-11-07 20:49:28,2
46,58,27,2020-11-07 20:49:58,2
41,55,24,2020-11-07 20:50:28,2
38,46,25,2020-11-07 20:50:59,2
49,55,27,2020-11-07 20:51:29,2
48,54,28,2020-11-07 20:52:00,2
41,52,26,2020-11-07 20:52:30,2
42,57,25,2020-11-07 20:53:00,2
42,51,24,2020-11-07 20:53:30,2
43,49,24,2020-11-07 20:54:01,2
40,48,26,2020-11-07 20:54:31,2
28,36,23,2020-11-07 20:55:01,2
26,31,19,2020-11-07 20:55:31,2
34,41,20,2020-11-07 20:56:01,2
41,53,25,2020-11-07 20:56:32,2
42,53,25,2020-11-07 20:57:02,2
45,54,24,2020-11-07 20:57:32,2
44,54,25,2020-11-07 20:58:03,2
51,62,27,2020-11-07 20:58:33,2
56,65,29,2020-11-07 20:59:04,2
45,51,27,2020-11-07 20:59:34,2
37,44,25,2020-11-07 21:00:05,2
40,47,26,2020-11-07 21:00:36,2
56,61,25,2020-11-07 21:01:07,2
58,65,29,2020-11-07 21:01:37,2
57,66,30,2020-11-07 21:02:07,2
41,53,25,2020-11-07 21:02:37,2
32,41,23,2020-11-07 21:03:09,2
42,48,25,2020-11-07 21:03:39,2
47,55,31,2020-11-07 21:04:09,2
51,61,30,2020-11-07 21:04:39,2
52,61,25,2020-11-07 21:05:10,2
53,68,26,2020-11-07 21:05:40,2
47,60,28,2020-11-07 21:06:10,2
46,53,26,2020-11-07 21:06:41,2
51,57,24,2020-11-07 21:07:12,2
39,46,23,2020-11-07 21:07:42,2
33,45,26,2020-11-07 21:08:13,2
36,48,24,2020-11-07 21:08:43,2
48,57,22,2020-11-07 21:09:13,2
45,52,23,2020-11-07 21:09:44,2
29,35,26,2020-11-07 21:10:14,2
36,43,27,2020-11-07 21:10:44,2
49,60,27,2020-11-07 21:11:15,2
55,68,30,2020-11-07 21:11:45,2
43,52,29,2020-11-07 21:12:15,2
39,47,27,2020-11-07 21:12:45,2
42,52,26,2020-11-07 21:13:16,2
41,51,26,2020-11-07 21:13:46,2
43,49,23,2020-11-07 21:14:16,2
42,49,25,2020-11-07 21:14:46,2
47,58,28,2020-11-07 21:15:16,2
54,62,30,2020-11-07 21:15:47,2
48,52,30,2020-11-07 21:16:17,2
48,60,29,2020-11-07 21:16:47,2
44,60,27,2020-11-07 21:17:17,2
34,49,24,2020-11-07 21:17:49,2
32,45,22,2020-11-07 21:18:19,2
32,42,22,2020-11-07 21:18:49,2
47,56,24,2020-11-07 21:19:20,2
51,59,25,2020-11-07 21:19:51,2
39,52,25,2020-11-07 21:20:21,2
40,53,24,2020-11-07 21:20:52,2
48,60,24,2020-11-07 21:21:22,2
46,60,27,2020-11-07 21:21:52,2
39,50,27,2020-11-07 21:22:23,2
35,48,26,2020-11-07 21:22:53,2
37,47,26,2020-11-07 21:23:24,2
39,45,27,2020-11-07 21:23:55,2
44,51,26,2020-11-07 21:24:26,2
39,46,27,2020-11-07 21:24:56,2
38,46,26,2020-11-07 21:25:27,2
37,45,25,2020-11-07 21:25:58,2
43,49,26,2020-11-07 21:26:28,2
47,51,24,2020-11-07 21:26:58,2
36,44,23,2020-11-07 21:27:28,2
34,43,24,2020-11-07 21:28:00,2
35,44,24,2020-11-07 21:28:30,2
43,54,22,2020-11-07 21:29:00,2
48,55,24,2020-11-07 21:29:30,2
45,50,26,2020-11-07 21:30:01,2
42,49,26,2020-11-07 21:30:32,2
44,50,25,2020-11-07 21:31:03,2
42,48,27,2020-11-07 21:31:34,2
40,47,26,2020-11-07 21:32:04,2
38,47,24,2020-11-07 21:32:35,2
32,41,22,2020-11-07 21:33:05,2
35,46,21,2020-11-07 21:33:35,2
37,46,24,2020-11-07 21:34:05,2
37,42,25,2020-11-07 21:34:36,2
37,41,25,2020-11-07 21:35:06,2
40,48,27,2020-11-07 21:35:36,2
43,53,27,2020-11-07 21:36:07,2
41,48,25,2020-11-07 21:36:37,2
43,51,25,2020-11-07 21:37:07,2
44,55,25,2020-11-07 21:37:37,2
47,56,23,2020-11-07 21:38:08,2
47,58,25,2020-11-07 21:38:38,2
56,67,28,2020-11-07 21:39:08,2
51,59,28,2020-11-07 21:39:38,2
43,50,27,2020-11-07 21:40:10,2
41,48,22,2020-11-07 21:40:40,2
38,44,23,2020-11-07 21:41:11,2
38,45,25,2020-11-07 21:41:42,2
41,50,23,2020-11-07 21:42:13,2
40,49,20,2020-11-07 21:42:43,2
41,49,23,2020-11-07 21:43:13,2
42,50,25,2020-11-07 21:43:45,2
46,55,25,2020-11-07 21:44:16,2
48,58,24,2020-11-07 21:44:46,2
45,54,23,2020-11-07 21:45:16,2
40,49,27,2020-11-07 21:45:46,2
30,38,28,2020-11-07 21:46:18,2
45,51,25,2020-11-07 21:46:48,2
50,55,22,2020-11-07 21:47:18,2
36,42,23,2020-11-07 21:47:49,2
29,37,24,2020-11-07 21:48:19,2
42,52,25,2020-11-07 21:48:49,2
48,58,26,2020-11-07 21:49:19,2
43,50,27,2020-11-07 21:49:49,2
44,48,25,2020-11-07 21:50:20,2
44,51,25,2020-11-07 21:50:51,2
36,43,24,2020-11-07 21:51:21,2
27,32,22,2020-11-07 21:51:51,2
37,43,27,2020-11-07 21:52:22,2
51,54,27,2020-11-07 21:52:52,2
49,54,22,2020-11-07 21:53:22,2
39,47,23,2020-11-07 21:53:52,2
38,41,21,2020-11-07 21:54:23,2
34,39,21,2020-11-07 21:54:53,2
34,46,21,2020-11-07 21:55:23,2
39,49,21,2020-11-07 21:55:54,2
31,40,23,2020-11-07 21:56:24,2
27,36,25,2020-11-07 21:56:55,2
38,42,28,2020-11-07 21:57:25,2
33,37,26,2020-11-07 21:57:57,2
45,54,23,2020-11-07 21:58:27,2
49,62,25,2020-11-07 21:58:57,2
37,47,23,2020-11-07 21:59:28,2
48,55,24,2020-11-07 21:59:59,2
45,53,26,2020-11-07 22:00:29,2
40,49,24,2020-11-07 22:00:59,2
31,41,22,2020-11-07 22:01:30,2
27,35,24,2020-11-07 22:02:01,2
49,55,25,2020-11-07 22:02:31,2
50,58,24,2020-11-07 22:03:01,2
41,51,26,2020-11-07 22:03:31,2
46,54,28,2020-11-07 22:04:02,2
46,52,28,2020-11-07 22:04:32,2
40,48,25,2020-11-07 22:05:02,2
37,49,23,2020-11-07 22:05:32,2
45,53,23,2020-11-07 22:06:03,2
37,40,22,2020-11-07 22:06:33,2
39,44,22,2020-11-07 22:07:03,2
39,45,22,2020-11-07 22:07:34,2
26,33,21,2020-11-07 22:08:05,2
35,44,25,2020-11-07 22:08:35,2
38,44,23,2020-11-07 22:09:06,2
29,36,20,2020-11-07 22:09:37,2
26,36,21,2020-11-07 22:10:07,2
35,44,23,2020-11-07 22:10:37,2
33,41,21,2020-11-07 22:11:08,2
32,40,22,2020-11-07 22:11:39,2
38,45,26,2020-11-07 22:12:09,2
32,44,22,2020-11-07 22:12:39,2
34,44,19,2020-11-07 22:13:09,2
40,45,20,2020-11-07 22:13:40,2
39,47,21,2020-11-07 22:14:10,2
35,43,20,2020-11-07 22:14:40,2
37,45,20,2020-11-07 22:15:12,2
47,58,22,2020-11-07 22:15:42,2
48,56,25,2020-11-07 22:16:13,2
41,52,25,2020-11-07 22:16:43,2
37,45,25,2020-11-07 22:17:14,2
40,46,26,2020-11-07 22:17:44,2
36,44,25,2020-11-07 22:18:14,2
31,42,21,2020-11-07 22:18:44,2
47,58,22,2020-11-07 22:19:16,2
45,54,23,2020-11-07 22:19:46,2
27,34,22,2020-11-07 22:20:16,2
31,41,24,2020-11-07 22:20:46,2
35,44,25,2020-11-07 22:21:18,2
37,44,27,2020-11-07 22:21:48,2
39,50,26,2020-11-07 22:22:19,2
33,42,23,2020-11-07 22:22:49,2
33,40,21,2020-11-07 22:23:19,2
37,45,23,2020-11-07 22:23:50,2
37,46,26,2020-11-07 22:24:20,2
41,52,24,2020-11-07 22:24:51,2
36,43,21,2020-11-07 22:25:21,2
37,42,22,2020-11-07 22:25:51,2
41,50,22,2020-11-07 22:26:21,2
44,53,23,2020-11-07 22:26:52,2
46,53,24,2020-11-07 22:27:23,2
38,44,20,2020-11-07 22:27:53,2
31,39,21,2020-11-07 22:28:23,2
27,36,22,2020-11-07 22:28:53,2
27,32,20,2020-11-07 22:29:24,2
36,40,24,2020-11-07 22:29:54,2
38,44,24,2020-11-07 22:30:24,2
33,43,21,2020-11-07 22:30:54,2
29,38,21,2020-11-07 22:31:25,2
38,44,22,2020-11-07 22:31:56,2
44,52,23,2020-11-07 22:32:28,2
39,49,25,2020-11-07 22:32:58,2
40,45,25,2020-11-07 22:33:28,2
35,43,21,2020-11-07 22:33:58,2
34,46,22,2020-11-07 22:34:29,2
45,57,26,2020-11-07 22:34:59,2
42,50,25,2020-11-07 22:35:29,2
36,43,21,2020-11-07 22:35:59,2
45,52,22,2020-11-07 22:36:30,2
44,50,27,2020-11-07 22:37:00,2
